name,state,FDR,A1,A2,A3,B1,B2,B3
GENE-15521,NO,1,0,0,0,0,0,0
GENE-15522,NO,1,0,0,0,0,0,0
GENE-15523,NO,1,0,0,0,0,0,0
GENE-15524,NO,1,332,544,397,367,383,408
GENE-15525,NO,1,0,0,0,0,0,0
GENE-15526,NO,1,80,84,84,62,79,106
GENE-15527,NO,1,38,33,33,30,35,44
GENE-15528,NO,1,0,0,0,0,0,0
GENE-15529,NO,1,0,0,0,0,0,0
GENE-15530,NO,1,25,20,12,34,26,22
GENE-15531,NO,1,0,0,0,0,0,0
GENE-15532,NO,1,23,22,19,23,12,23
GENE-15533,NO,1,0,0,0,0,0,0
GENE-15534,NO,1,40,46,32,21,19,25
GENE-15535,NO,1,301,223,542,125,524,229
GENE-15536,NO,1,0,0,0,0,0,0
GENE-15537,NO,1,4,3,2,0,0,5
GENE-15538,NO,1,413,312,363,299,279,322
GENE-15539,NO,1,0,0,0,0,0,0
GENE-15540,NO,1,0,0,0,0,0,0
GENE-15541,NO,1,1465,1625,1535,1362,2153,1897
GENE-15543,NO,1,0,0,0,0,0,0
GENE-15544,NO,1,0,0,0,0,0,0
GENE-15545,NO,1,0,0,0,0,0,0
GENE-15546,NO,1,0,0,0,0,0,2
GENE-15547,NO,1,0,0,0,0,0,0
GENE-15548,NO,1,541,491,435,531,398,348
GENE-15549,NO,1,0,0,0,0,0,0
GENE-15550,NO,1,0,0,0,0,0,0
GENE-15551,NO,1,0,0,0,0,0,0
GENE-15552,NO,1,0,0,0,0,0,0
GENE-15553,NO,1,0,0,0,0,0,0
GENE-15554,NO,1,0,1,2,0,1,1
GENE-15555,NO,1,1,4,1,1,4,3
GENE-15556,NO,1,0,0,0,0,0,0
GENE-15557,NO,1,0,0,0,0,0,0
GENE-15558,NO,1,0,0,0,0,0,0
GENE-15559,NO,1,0,0,0,0,0,0
GENE-15560,NO,1,0,0,0,0,0,0
GENE-15561,NO,1,0,0,0,0,0,0
GENE-15562,NO,1,0,0,0,0,0,0
GENE-15563,NO,1,0,0,0,0,0,0
GENE-15564,NO,1,89,104,135,110,123,69
GENE-15565,NO,1,25,41,34,28,34,21
GENE-15566,NO,1,75,70,88,87,69,94
GENE-15567,NO,1,104,154,135,141,152,121
GENE-15569,NO,1,38,51,39,45,41,30
GENE-15570,NO,1,0,0,0,0,0,0
GENE-15571,NO,1,0,0,0,0,0,0
GENE-15572,NO,1,0,0,0,0,0,0
GENE-15573,NO,1,0,0,0,0,0,0
GENE-15574,NO,1,0,0,0,0,0,0
GENE-15575,NO,1,304,253,212,215,149,250
GENE-15576,NO,1,0,0,0,0,0,0
GENE-15577,NO,1,0,0,0,0,0,0
GENE-15578,NO,1,0,0,0,0,1,0
GENE-15579,NO,1,0,0,0,0,0,0
GENE-15580,NO,1,0,0,0,0,0,0
GENE-15581,NO,1,0,1,1,1,0,1
GENE-15582,NO,1,0,0,0,0,0,0
GENE-15583,NO,1,0,0,0,0,0,0
GENE-15584,NO,1,0,0,0,0,0,0
GENE-15585,NO,1,0,0,0,0,0,0
GENE-15586,NO,1,0,0,0,0,0,0
GENE-15587,NO,1,0,0,0,0,0,0
GENE-15588,NO,1,0,0,0,0,0,0
GENE-15589,NO,1,0,0,0,0,0,0
GENE-15590,NO,1,0,0,0,0,0,0
GENE-15591,NO,1,3,3,2,2,5,2
GENE-15592,NO,1,0,0,0,0,0,0
GENE-15593,NO,1,235,237,216,208,285,267
GENE-15594,NO,1,0,0,0,0,0,0
GENE-15595,NO,1,0,0,0,0,0,0
GENE-15596,NO,1,0,0,0,0,0,0
GENE-15597,NO,1,1033,1563,1510,1769,331,2229
GENE-15598,NO,1,0,0,0,0,0,0
GENE-15599,NO,1,592,721,657,428,620,630
GENE-15600,NO,1,0,0,0,0,0,0
GENE-15601,NO,1,0,0,0,0,0,0
GENE-15602,NO,1,0,0,0,0,0,0
GENE-15603,NO,1,0,0,0,0,0,0
GENE-15604,NO,1,0,0,0,0,0,0
GENE-15605,NO,1,0,0,0,0,0,0
GENE-15606,NO,1,0,0,0,0,0,0
GENE-15607,NO,1,0,0,0,0,0,0
GENE-15608,NO,1,38,51,32,22,31,33
GENE-15609,NO,1,2,2,3,1,2,0
GENE-15610,NO,1,0,0,0,0,0,0
GENE-15611,YES,1,0,0,0,0,0,0
GENE-15612,NO,1,82,37,64,74,87,46
GENE-15613,NO,1,0,0,0,0,0,0
GENE-15614,NO,1,0,0,0,0,0,0
GENE-15615,NO,1,697,671,547,934,773,846
GENE-15616,NO,1,0,0,0,0,0,0
GENE-15617,NO,1,4,4,10,11,10,7
GENE-15618,NO,1,0,0,0,0,0,0
GENE-15619,NO,1,0,0,0,0,0,0
GENE-15620,NO,1,0,0,0,0,0,0
GENE-15621,NO,1,0,0,0,0,0,0
GENE-15622,NO,1,0,0,0,0,0,0
GENE-15623,NO,1,0,0,0,0,0,0
GENE-15624,NO,1,3,5,9,6,9,12
GENE-15625,NO,1,0,0,0,0,0,0
GENE-15626,NO,1,0,0,0,0,0,0
GENE-15627,NO,1,86,90,97,78,127,59
GENE-15628,NO,1,0,0,0,0,0,0
GENE-15629,NO,1,0,0,0,0,0,0
GENE-15630,NO,1,0,0,0,0,0,0
GENE-15631,NO,1,0,0,0,0,0,0
GENE-15632,NO,1,0,0,0,0,0,0
GENE-15633,NO,1,0,0,0,0,0,0
GENE-15634,NO,1,0,0,0,0,0,0
GENE-15635,YES,1,0,0,0,0,0,0
GENE-15636,NO,1,81,87,103,64,69,85
GENE-15637,NO,1,1,1,0,1,1,0
GENE-15638,NO,1,0,0,0,0,0,0
GENE-15639,NO,1,0,0,0,0,0,0
GENE-15640,NO,1,58,76,63,67,80,58
GENE-15641,NO,1,1088,1053,1041,1326,1123,1371
GENE-15642,NO,1,0,0,0,0,0,0
GENE-15643,NO,1,0,0,0,0,0,0
GENE-15644,NO,1,0,0,0,0,0,0
GENE-15645,NO,1,0,2,3,1,2,3
GENE-15646,NO,1,73,37,98,33,67,45
GENE-15647,NO,1,140,159,149,113,151,191
GENE-15648,NO,1,1,0,0,0,0,0
GENE-15649,NO,1,0,0,0,0,0,0
GENE-15650,NO,1,209,223,197,267,243,239
GENE-15651,NO,1,0,0,0,0,0,0
GENE-15652,NO,1,74,46,59,42,74,66
GENE-15653,NO,1,0,0,0,0,0,0
GENE-15654,NO,1,0,0,0,0,0,0
GENE-15655,NO,1,0,0,0,0,0,0
GENE-15656,NO,1,0,0,0,0,0,0
GENE-15657,NO,1,62,115,84,188,159,135
GENE-15658,NO,1,1,1,1,0,3,0
GENE-15659,NO,1,449,875,238,39,3,156
GENE-15660,NO,1,0,0,0,0,0,0
GENE-15661,NO,1,0,0,0,0,0,0
GENE-15662,NO,1,0,0,0,0,0,0
GENE-15663,NO,1,0,0,0,0,0,0
GENE-15664,YES,1,0,0,0,0,0,0
GENE-15665,NO,1,596,509,547,759,516,589
GENE-15666,NO,1,0,0,0,0,0,0
GENE-15667,NO,1,0,0,0,0,0,0
GENE-15668,NO,1,0,0,0,0,0,0
GENE-15669,NO,1,7,11,13,29,11,21
GENE-15670,NO,1,351,394,373,323,331,329
GENE-15671,NO,1,0,1,1,1,0,0
GENE-15672,NO,1,1,0,4,3,1,0
GENE-15673,NO,1,0,0,0,0,0,0
GENE-15674,NO,1,0,1,1,0,0,0
GENE-15675,NO,1,2,1,2,2,2,2
GENE-15676,NO,1,10,5,5,10,12,8
GENE-15677,NO,1,1,1,0,0,3,2
GENE-15678,NO,1,0,0,0,0,0,0
GENE-15679,NO,1,0,0,0,0,0,0
GENE-15680,NO,1,0,0,0,0,0,0
GENE-15681,NO,1,0,0,0,0,0,0
GENE-15682,NO,1,2120,2267,2188,1850,2693,2015
GENE-15683,YES,1,0,0,0,0,0,0
GENE-15684,NO,1,24,10,10,42,40,21
GENE-15685,NO,1,0,0,0,0,0,0
GENE-15686,NO,1,0,0,0,0,0,0
GENE-15687,NO,1,0,0,0,0,0,0
GENE-15688,YES,1,0,0,0,0,0,0
GENE-15689,NO,1,0,0,0,0,0,0
GENE-15690,NO,1,0,0,0,0,0,0
GENE-15691,YES,1,0,0,0,0,0,0
GENE-15692,NO,1,0,0,0,1,0,0
GENE-15693,NO,1,0,0,0,0,0,0
GENE-15694,NO,1,0,0,0,0,0,0
GENE-15695,NO,1,4,2,0,3,2,5
GENE-15696,NO,1,1023,923,1298,1246,1628,1288
GENE-15697,NO,1,0,0,0,0,0,0
GENE-15699,NO,1,0,0,0,0,0,0
GENE-15700,YES,1,0,0,0,0,0,0
GENE-15701,NO,1,0,0,0,0,0,0
GENE-15702,NO,1,31,16,33,29,27,41
GENE-15703,NO,1,0,0,0,0,0,0
GENE-15704,NO,1,0,0,0,0,0,0
GENE-15706,NO,1,1625,1233,1398,1210,2256,1716
GENE-15707,NO,1,19,18,17,30,26,24
GENE-15708,NO,1,0,2,1,4,1,2
GENE-15709,YES,1,0,0,0,0,0,0
GENE-15710,NO,1,65,54,54,66,46,60
GENE-15711,NO,1,0,0,0,0,0,0
GENE-15712,NO,1,0,0,0,0,0,0
GENE-15713,NO,1,0,0,0,0,0,0
GENE-15714,NO,1,1449,2457,1623,2118,1892,1969
GENE-15715,NO,1,0,0,0,0,0,0
GENE-15716,NO,1,41,47,38,49,40,43
GENE-15717,NO,1,15,10,14,18,10,14
GENE-15718,NO,1,16,18,10,15,10,10
GENE-15719,NO,1,82,78,56,77,58,72
GENE-15720,NO,1,0,0,0,0,0,0
GENE-15721,NO,1,0,0,0,0,0,0
GENE-15722,NO,1,101,147,115,117,146,111
GENE-15723,NO,1,28,46,37,20,27,12
GENE-15724,NO,1,151,167,179,175,198,205
GENE-15725,NO,1,8,20,7,12,11,10
GENE-15726,NO,1,2,1,10,4,0,6
GENE-15727,NO,1,12,10,6,8,7,10
GENE-15728,YES,1,0,2,0,1,2,1
GENE-15729,NO,1,0,0,0,0,0,0
GENE-15730,NO,1,0,0,0,0,0,0
GENE-15731,NO,1,99,63,118,231,110,85
GENE-15732,NO,1,0,0,0,0,0,0
GENE-15733,NO,1,0,0,0,0,0,0
GENE-15734,NO,1,0,0,0,0,0,0
GENE-15735,YES,1,0,0,0,0,0,0
GENE-15736,NO,1,0,0,0,0,0,0
GENE-15737,NO,1,36,28,27,28,24,27
GENE-15738,NO,1,1522,1462,1428,1595,1582,1392
GENE-15739,NO,1,0,0,0,0,0,0
GENE-15741,NO,1,0,0,0,0,0,0
GENE-15742,NO,1,0,0,0,0,0,0
GENE-15743,NO,1,0,0,0,0,0,0
GENE-15744,NO,1,0,0,0,0,0,0
GENE-15745,NO,1,0,0,0,0,0,0
GENE-15746,NO,1,47,54,89,96,93,173
GENE-15747,NO,1,0,0,0,0,0,0
GENE-15748,NO,1,0,2,5,2,2,2
GENE-15749,NO,1,0,0,0,0,0,0
GENE-15750,NO,1,0,0,0,0,0,0
GENE-15751,NO,1,0,0,0,0,0,0
GENE-15752,NO,1,22416,24011,15861,22980,16297,28291
GENE-15753,NO,1,1,0,1,2,2,2
GENE-15754,NO,1,0,0,0,0,1,0
GENE-15755,NO,1,0,0,0,0,0,0
GENE-15756,NO,1,114,168,142,106,145,158
GENE-15757,NO,1,0,0,0,0,0,0
GENE-15758,NO,1,0,0,0,0,0,0
GENE-15759,NO,1,0,0,0,0,0,0
GENE-15760,NO,1,0,0,0,0,0,0
GENE-15761,NO,1,751,904,798,731,853,722
GENE-15762,NO,1,3,14,16,16,12,7
GENE-15763,NO,1,70,33,92,77,104,132
GENE-15764,NO,1,0,0,0,0,0,0
GENE-15766,NO,1,0,0,0,0,0,0
GENE-15767,NO,1,1661,1754,1809,2039,1841,1724
GENE-15768,NO,1,6,3,0,1,2,5
GENE-15769,NO,1,28,39,35,14,34,24
GENE-15770,NO,1,0,0,0,0,0,0
GENE-15771,NO,1,0,0,0,0,0,0
GENE-15772,NO,1,0,0,0,1,0,0
GENE-15773,NO,1,0,0,0,0,0,0
GENE-15774,NO,1,0,0,0,0,0,0
GENE-15775,NO,1,1,3,0,0,0,0
GENE-15776,NO,1,517,524,478,556,460,497
GENE-15777,NO,1,0,0,0,0,0,0
GENE-15778,NO,1,0,0,0,0,0,0
GENE-15779,NO,1,891,458,463,336,317,289
GENE-15780,NO,1,0,0,0,0,0,0
GENE-15781,NO,1,0,1,0,0,0,0
GENE-15782,NO,1,0,0,0,0,0,0
GENE-15783,NO,1,0,0,0,0,0,0
GENE-15784,NO,1,0,0,0,0,0,0
GENE-15785,NO,1,0,0,0,0,0,0
GENE-15786,NO,1,18,19,16,7,16,10
GENE-15787,NO,1,0,0,0,0,0,0
GENE-15788,NO,1,0,0,0,0,0,0
GENE-15789,NO,1,0,0,0,0,0,0
GENE-15790,NO,1,0,0,0,0,0,0
GENE-15791,NO,1,0,0,1,0,0,0
GENE-15792,NO,1,0,0,0,0,0,0
GENE-15793,NO,1,0,0,0,0,0,0
GENE-15794,NO,1,0,0,0,0,0,0
GENE-15795,NO,1,168,134,105,123,123,137
GENE-15796,YES,1,0,0,0,0,0,0
GENE-15797,NO,1,8860,12037,9725,9356,10217,9242
GENE-15798,NO,1,2,3,2,2,3,4
GENE-15799,NO,1,0,0,0,0,0,0
GENE-15800,NO,1,0,0,0,0,0,0
GENE-15801,NO,1,698,770,756,726,679,741
GENE-15802,NO,1,0,0,0,0,0,0
GENE-15803,NO,1,1,0,2,0,0,0
GENE-15804,NO,1,0,0,0,0,0,0
GENE-15805,NO,1,0,0,0,0,0,0
GENE-15806,NO,1,27,34,32,32,32,22
GENE-15807,NO,1,95,101,105,118,97,137
GENE-15808,NO,1,0,0,0,0,0,0
GENE-15809,NO,1,0,0,0,0,0,0
GENE-15810,NO,1,10,6,18,1,13,28
GENE-15811,NO,1,12,4,5,12,11,7
GENE-15812,NO,1,0,0,0,0,0,0
GENE-15813,NO,1,0,0,0,0,0,0
GENE-15814,NO,1,0,0,0,0,0,0
GENE-15815,NO,1,0,0,0,0,0,0
GENE-15816,NO,1,441,408,336,371,455,400
GENE-15817,NO,1,9,13,3,12,12,8
GENE-15818,NO,1,0,0,0,0,0,0
GENE-15819,NO,1,0,0,0,0,0,0
GENE-15820,NO,1,5,5,2,3,3,3
GENE-15821,NO,1,6,10,7,9,10,8
GENE-15822,NO,1,611,634,617,538,606,638
GENE-15823,NO,1,69,90,76,70,110,67
GENE-15824,NO,1,0,0,0,0,0,0
GENE-15825,NO,1,0,0,0,0,0,0
GENE-15826,NO,1,5,11,12,9,5,11
GENE-15827,NO,1,28,25,22,28,30,28
GENE-15828,NO,1,0,0,0,0,0,0
GENE-15829,NO,1,534,369,378,293,412,338
GENE-15830,NO,1,0,0,0,0,0,0
GENE-15831,NO,1,0,0,0,0,0,0
GENE-15832,NO,1,0,0,0,0,0,0
GENE-15833,NO,1,0,0,0,0,0,0
GENE-15834,NO,1,0,0,0,0,0,0
GENE-15835,NO,1,0,0,0,0,0,0
GENE-15836,NO,1,0,0,0,0,0,0
GENE-15837,NO,1,0,0,0,0,0,0
GENE-15838,NO,1,0,0,0,0,0,0
GENE-15839,NO,1,0,0,0,0,0,0
GENE-15840,NO,1,84,72,60,77,77,47
GENE-15841,NO,1,0,2,1,1,0,0
GENE-15842,NO,1,0,0,0,0,0,0
GENE-15843,NO,1,1,2,1,1,0,2
GENE-15844,NO,1,0,0,0,0,0,0
GENE-15845,NO,1,0,0,0,0,0,0
GENE-15847,NO,1,0,0,0,0,0,0
GENE-15848,NO,1,0,0,0,0,0,0
GENE-15849,NO,1,0,1,1,1,0,2
GENE-15850,NO,1,0,0,0,0,0,0
GENE-15851,YES,1,0,0,0,0,0,0
GENE-15852,NO,1,3,3,0,1,0,1
GENE-15853,NO,1,0,0,0,0,0,0
GENE-15854,NO,1,0,0,0,0,0,0
GENE-15855,NO,1,0,0,0,0,0,0
GENE-15856,NO,1,0,0,0,0,0,0
GENE-15857,NO,1,0,0,0,0,0,0
GENE-15858,NO,1,0,0,0,0,1,0
GENE-15859,NO,1,0,0,0,0,0,0
GENE-15860,NO,1,0,0,0,0,0,0
GENE-15861,NO,1,0,0,0,0,0,0
GENE-15862,NO,1,0,0,0,0,0,0
GENE-15863,NO,1,0,0,0,0,0,0
GENE-15864,YES,1,0,0,0,0,0,0
GENE-15865,NO,1,1273,964,1240,1098,1115,881
GENE-15866,NO,1,0,0,0,0,0,0
GENE-15867,NO,1,0,0,0,0,0,0
GENE-15868,NO,1,0,0,0,0,0,0
GENE-15869,NO,1,307,308,266,244,236,291
GENE-15870,NO,1,0,0,0,0,0,0
GENE-15871,NO,1,1,0,0,0,0,2
GENE-15872,NO,1,0,0,0,0,0,0
GENE-15873,NO,1,0,0,0,0,0,0
GENE-15874,NO,1,0,0,0,0,0,0
GENE-15875,NO,1,0,0,0,0,0,0
GENE-15876,NO,1,0,0,0,0,0,0
GENE-15877,NO,1,0,0,0,0,0,0
GENE-15878,NO,1,0,0,0,0,0,0
GENE-15879,NO,1,0,0,0,0,0,0
GENE-15880,NO,1,0,0,0,0,0,0
GENE-15881,NO,1,14,9,13,9,12,9
GENE-15882,NO,1,337,378,423,347,400,343
GENE-15883,NO,1,348,405,525,439,540,530
GENE-15884,NO,1,0,0,0,0,0,0
GENE-15885,NO,1,0,0,0,0,0,0
GENE-15886,NO,1,0,0,0,0,0,0
GENE-15887,NO,1,164,198,221,196,224,226
GENE-15888,NO,1,0,0,0,0,0,0
GENE-15889,NO,1,10,5,6,9,8,7
GENE-15890,NO,1,0,0,0,0,0,0
GENE-15891,NO,1,0,0,0,0,0,0
GENE-15892,NO,1,0,0,0,0,0,0
GENE-15893,NO,1,0,0,0,0,0,0
GENE-15894,NO,1,0,0,0,0,0,0
GENE-15895,NO,1,0,0,0,0,0,0
GENE-15896,NO,1,0,0,0,0,0,0
GENE-15897,NO,1,0,0,0,0,1,1
GENE-15898,YES,1,0,0,0,0,0,0
GENE-15899,NO,1,0,0,0,0,0,0
GENE-15900,YES,1,0,2,5,9,8,6
GENE-15901,NO,1,19,40,34,27,24,32
GENE-15904,NO,1,18,24,27,18,19,21
GENE-15905,NO,1,0,0,0,0,0,0
GENE-15906,NO,1,4,2,4,4,5,2
GENE-15907,NO,1,3,0,3,0,3,5
GENE-15908,NO,1,0,0,0,0,0,0
GENE-15909,NO,1,0,0,0,0,0,0
GENE-15910,NO,1,0,0,0,0,0,0
GENE-15911,NO,1,0,1,0,2,0,1
GENE-15912,NO,1,132,194,200,156,238,230
GENE-15913,NO,1,0,0,0,0,0,0
GENE-15914,NO,1,0,0,0,0,0,0
GENE-15915,NO,1,0,0,0,0,0,0
GENE-15916,NO,1,1806,1880,1752,1700,1772,1782
GENE-15917,NO,1,0,0,0,0,0,0
GENE-15918,NO,1,7,9,5,8,5,12
GENE-15919,YES,1,0,0,1,0,1,3
GENE-15920,NO,1,6,1,3,2,3,3
GENE-15921,NO,1,1,0,0,0,0,3
GENE-15922,NO,1,0,0,0,0,0,0
GENE-15923,NO,1,16,12,21,16,48,23
GENE-15924,NO,1,0,0,0,0,0,0
GENE-15925,NO,1,0,0,0,1,1,0
GENE-15926,NO,1,0,0,0,0,0,0
GENE-15927,NO,1,0,0,0,0,0,0
GENE-15928,NO,1,5,4,1,0,3,1
GENE-15929,NO,1,1238,25,373,2672,46,173
GENE-15930,NO,1,0,0,0,0,0,0
GENE-15931,NO,1,385,562,433,432,450,429
GENE-15932,NO,1,76,58,74,80,79,73
GENE-15933,NO,1,8,14,14,25,14,20
GENE-15934,NO,1,0,0,0,0,0,0
GENE-15935,NO,1,0,0,0,0,0,0
GENE-15936,NO,1,0,0,0,0,0,0
GENE-15937,NO,1,0,0,0,0,0,0
GENE-15938,NO,1,0,0,0,0,0,0
GENE-15939,NO,1,0,0,0,0,0,0
GENE-15940,NO,1,1,1,0,0,0,0
GENE-15941,NO,1,1,0,0,2,2,3
GENE-15942,NO,1,0,0,0,0,0,0
GENE-15943,NO,1,5,5,10,8,2,10
GENE-15944,NO,1,4,1,3,1,1,4
GENE-15945,NO,1,0,0,0,0,0,0
GENE-15946,NO,1,112,102,139,114,132,103
GENE-15947,NO,1,0,0,0,0,0,0
GENE-15948,NO,1,0,0,0,0,0,0
GENE-15949,YES,1,0,0,0,0,0,0
GENE-15950,YES,1,0,0,1,0,0,1
GENE-15951,NO,1,377,164,454,311,364,349
GENE-15952,NO,1,0,0,0,0,0,0
GENE-15953,NO,1,0,0,0,0,0,0
GENE-15954,NO,1,0,0,0,0,0,0
GENE-15955,NO,1,0,0,0,0,0,0
GENE-15956,NO,1,0,0,0,0,0,0
GENE-15957,NO,1,1048,713,825,964,995,762
GENE-15958,YES,1,0,0,0,0,0,0
GENE-15959,NO,1,0,0,0,0,0,0
GENE-15960,NO,1,0,0,0,0,0,0
GENE-15961,NO,1,111,96,141,103,143,117
GENE-15962,NO,1,2,1,3,5,0,2
GENE-15963,NO,1,0,0,0,0,0,0
GENE-15964,NO,1,45,93,63,90,101,60
GENE-15965,NO,1,0,0,0,0,0,0
GENE-15966,NO,1,0,0,0,0,0,0
GENE-15967,NO,1,544,356,332,429,520,232
GENE-15968,NO,1,0,0,0,0,0,0
GENE-15969,NO,1,0,0,0,0,0,0
GENE-15970,NO,1,0,0,0,0,0,0
GENE-15972,NO,1,4,3,4,12,14,8
GENE-15973,NO,1,0,0,0,0,0,0
GENE-15974,NO,1,0,0,0,0,0,0
GENE-15975,NO,1,0,0,0,0,0,0
GENE-15976,NO,1,0,0,0,0,0,0
GENE-15977,NO,1,0,0,0,0,0,0
GENE-15978,NO,1,0,0,0,0,0,0
GENE-15979,NO,1,295,422,351,296,276,290
GENE-15980,NO,1,8,8,4,10,10,2
GENE-15981,NO,1,5,7,13,16,14,7
GENE-15982,NO,1,0,0,0,0,0,0
GENE-15983,NO,1,0,0,0,0,0,0
GENE-15984,NO,1,0,0,0,0,0,0
GENE-15985,NO,1,1,0,0,1,1,2
GENE-15986,NO,1,0,0,0,0,0,0
GENE-15987,NO,1,0,1,0,0,0,0
GENE-15988,NO,1,0,0,0,0,0,0
GENE-15989,NO,1,3,1,2,1,3,2
GENE-15990,NO,1,2,1,0,0,0,2
GENE-15991,NO,1,0,0,0,0,0,0
GENE-15992,NO,1,78,80,99,65,60,51
GENE-15993,NO,1,0,0,0,0,0,0
GENE-15994,NO,1,0,0,0,0,1,0
GENE-15995,NO,1,1,1,2,0,3,2
GENE-15996,NO,1,0,0,0,0,0,0
GENE-15997,NO,1,41,46,27,28,53,52
GENE-15998,NO,1,0,0,3,2,2,0
GENE-15999,NO,1,0,0,0,0,0,0
GENE-16000,NO,1,0,0,0,0,0,0
GENE-16001,NO,1,0,0,0,0,0,0
GENE-16002,NO,1,2,1,2,3,1,0
GENE-16003,NO,1,4396,3941,5480,3964,4085,4611
GENE-16004,NO,1,0,0,0,0,0,0
GENE-16005,NO,1,48,59,39,39,48,46
GENE-16006,NO,1,0,0,0,0,0,0
GENE-16007,NO,1,0,0,0,0,1,0
GENE-16008,NO,1,0,0,0,0,0,0
GENE-16009,NO,1,0,0,0,0,0,0
GENE-16010,NO,1,0,0,0,0,0,0
GENE-16011,NO,1,132,103,112,110,110,102
GENE-16012,NO,1,1706,1422,1439,1768,1394,1465
GENE-16013,NO,1,0,0,0,0,0,0
GENE-16014,NO,1,0,0,0,0,0,0
GENE-16015,NO,1,0,0,0,0,0,0
GENE-16016,NO,1,0,0,0,0,0,0
GENE-16017,NO,1,0,0,0,0,0,0
GENE-16018,NO,1,0,0,0,0,0,0
GENE-16019,NO,1,0,0,0,0,0,0
GENE-16020,YES,1,0,0,0,0,0,0
GENE-16021,NO,1,524,702,540,570,562,511
GENE-16022,NO,1,0,6,0,0,0,1
GENE-16023,NO,1,0,0,0,0,0,0
GENE-16024,NO,1,0,0,0,0,0,0
GENE-16025,NO,1,0,0,0,0,0,0
GENE-16026,NO,1,0,0,0,0,0,0
GENE-16027,NO,1,0,0,0,0,0,0
GENE-16028,NO,1,0,0,0,0,0,0
GENE-16029,NO,1,0,0,0,0,0,0
GENE-16030,NO,1,6,9,5,9,6,7
GENE-16031,NO,1,0,0,0,0,0,0
GENE-16032,NO,1,82,104,124,101,116,114
GENE-16033,NO,1,0,0,0,0,0,0
GENE-16034,NO,1,0,0,0,0,0,0
GENE-16035,NO,1,0,0,0,0,0,0
GENE-16036,NO,1,0,0,0,0,0,0
GENE-16037,NO,1,0,0,0,0,0,0
GENE-16038,NO,1,340,748,949,410,635,617
GENE-16039,NO,1,343,429,559,638,397,418
GENE-16040,NO,1,0,0,0,0,0,0
GENE-16041,NO,1,1,0,7,2,2,2
GENE-16042,NO,1,0,0,0,0,0,0
GENE-16043,NO,1,0,0,0,0,0,0
GENE-16044,NO,1,51,40,39,38,66,50
GENE-16045,NO,1,0,0,0,0,0,0
GENE-16046,NO,1,0,0,0,0,0,0
GENE-16047,NO,1,0,0,0,0,0,0
GENE-16048,NO,1,0,0,0,0,0,0
GENE-16049,NO,1,0,0,0,1,1,0
GENE-16050,NO,1,6572,6881,7804,6172,8196,6577
GENE-16051,NO,1,522,323,1012,600,380,223
GENE-16052,NO,1,68,27,22,52,80,48
GENE-16053,NO,1,0,0,0,0,0,0
GENE-16054,NO,1,0,0,0,0,0,0
GENE-16055,NO,1,0,0,0,0,0,0
GENE-16056,NO,1,0,0,0,0,0,0
GENE-16057,NO,1,0,0,0,0,0,0
GENE-16058,NO,1,275,234,219,240,248,250
GENE-16059,NO,1,3,1,4,2,0,1
GENE-16060,NO,1,12,18,17,19,12,22
GENE-16061,NO,1,0,0,0,0,0,0
GENE-16062,NO,1,0,0,0,0,0,0
GENE-16063,NO,1,0,0,0,0,0,0
GENE-16064,NO,1,0,0,0,0,0,0
GENE-16065,NO,1,0,0,0,0,0,0
GENE-16066,NO,1,0,0,0,0,0,0
GENE-16067,NO,1,0,0,0,0,0,0
GENE-16068,NO,1,0,0,0,0,0,0
GENE-16069,NO,1,0,0,0,0,0,0
GENE-16070,NO,1,104,118,57,127,59,103
GENE-16071,NO,1,0,0,0,0,0,0
GENE-16072,NO,1,62,74,49,91,88,66
GENE-16073,NO,1,0,0,0,0,0,0
GENE-16074,NO,1,0,0,0,0,0,0
GENE-16075,NO,1,0,0,0,0,0,0
GENE-16076,NO,1,0,0,0,0,0,0
GENE-16077,NO,1,368,894,678,960,974,787
GENE-16078,NO,1,0,0,0,0,0,0
GENE-16079,NO,1,37,43,30,44,44,33
GENE-16080,NO,1,0,0,0,0,0,0
GENE-16081,NO,1,455,418,661,639,533,446
GENE-16082,NO,1,0,0,0,0,0,0
GENE-16083,NO,1,0,0,0,0,0,0
GENE-16084,NO,1,6,10,9,10,10,4
GENE-16085,NO,1,0,0,0,0,0,0
GENE-16086,NO,1,0,0,0,0,0,0
GENE-16087,NO,1,25,20,22,35,19,26
GENE-16088,NO,1,0,0,0,0,0,0
GENE-16089,NO,1,0,0,0,0,0,0
GENE-16090,YES,1,0,0,0,0,0,0
GENE-16091,NO,1,0,0,0,0,0,0
GENE-16092,NO,1,0,0,0,0,0,0
GENE-16093,NO,1,0,0,0,0,0,0
GENE-16094,NO,1,0,0,0,0,0,0
GENE-16095,NO,1,0,0,0,0,0,0
GENE-16096,NO,1,0,0,0,0,0,0
GENE-16097,NO,1,0,0,0,0,0,0
GENE-16098,NO,1,0,0,0,0,0,0
GENE-16099,YES,1,0,0,0,0,0,0
GENE-16100,NO,1,0,0,0,0,0,0
GENE-16101,NO,1,0,0,0,0,0,0
GENE-16102,NO,1,0,0,0,0,0,0
GENE-16103,YES,1,0,0,0,0,0,0
GENE-16104,NO,1,0,0,0,0,0,0
GENE-16105,NO,1,0,0,0,0,0,0
GENE-16106,NO,1,1040,561,653,531,691,523
GENE-16107,NO,1,0,1,0,0,2,0
GENE-16108,NO,1,0,0,0,0,0,0
